id,YEAR,NI,STOPS,NETWORK,LABOREXP,STAFF,ELECEXP,KWH,TOTCOST,NARROW_T,RACK,TUNNEL,T,Q1,Q2,Q3,CT,PL,PE,PK,VIRAGE,LABOR,ELEC,CAPITAL,LNCT,LNQ1,LNQ2,LNQ3,LNNET,LNPL,LNPE,LNPK,LNSTOP,LNCAP,RAILROAD 
35,87,13,33,32318,9024,153,619,5849,14453,1,0,0,2,1092000,34400000,953789,20242.3,82605.59,0.1482214,3358.273,1,62.43686,4.282848,33.28029,11.82458,13.90352,17.35261,13.7682,3.475624,13.23088,-1.909048,10.02823,3.496508,3.275428,34
35,88,13,33,32318,9484,153,610,5644,15212,1,0,0,3,1104000,32500000,968717,20895.61,85146.88,0.1484607,3504.596,1,62.34552,4.009992,33.64449,11.85473,13.91445,17.29626,13.78373,3.475624,13.25957,-1.907435,10.06927,3.496508,3.275428,34
35,89,13,33,32318,9771,151,609,5428,15685,1,0,0,4,1096000,32500000,943637,20997.32,86624.65,0.1501955,3540.25,1,62.29519,3.88269,33.82212,11.84797,13.90718,17.29801,13.7575,3.475624,13.26516,-1.895818,10.06777,3.496508,3.275428,34
35,90,13,33,32318,10676,147,602,5608,16834,1,0,0,5,1093000,32700000,828782,21609.76,93229.59,0.1378006,3414.179,1,63.41927,3.576096,33.00463,11.96285,13.90444,17.30206,13.62771,3.475624,13.42477,-1.981948,10.11764,3.496508,3.275428,34
35,91,13,33,32318,11329,153,627,5720,17526,1,0,0,6,1095000,32000000,900330,21039.62,88890.46,0.1315911,3200.897,1,64.64111,3.577542,31.78135,11.98222,13.90627,17.28028,13.71052,3.475624,13.42322,-2.028056,10.09924,3.496508,3.275428,34
35,92,13,33,32318,11862,152,639,5621,18354,1,0,0,7,1101000,31200000,856773,20576.23,87488.2,0.1274449,2208.569,1,64.62897,3.48153,31.8895,11.99196,13.91173,17.25535,13.66093,3.475624,13.43933,-2.060071,9.760171,3.496508,3.275428,34
35,93,13,33,32318,12043,146,683,5812,18481,1,0,0,8,1095000,32300000,772985,19829.4,88504.62,0.1260896,2142.572,1,65.16422,3.695688,31.14009,11.96568,13.90627,17.28928,13.55801,3.475624,13.46157,-2.070763,9.740524,3.496508,3.275428,34
35,94,13,33,32318,11568,138,718,5698,19392,1,0,0,9,1096000,33400000,633743,20095.34,86866.41,0.1305794,2643.119,1,59.65347,3.702558,36.64398,11.94402,13.90718,17.32362,13.3594,3.475624,13.4079,-2.035774,9.915489,3.496508,3.275428,34
35,95,13,33,32318,11505,134,783,5786,19925,1,0,0,10,1092000,32300000,803724,20456.88,88150.12,0.1389391,2814.38,1,57.74153,3.929737,38.32873,11.89979,13.90352,17.29095,13.59701,3.475624,13.36052,-1.97372,9.916217,3.496508,3.275428,34
35,96,13,33,32318,11380,133,813,5756,19807,1,0,0,11,1091000,32400000,437185,19966.73,86253.95,0.142383,2754.99,1,57.45443,4.104609,38.44096,11.85106,13.90261,17.29247,12.98811,3.475624,13.31429,-1.949235,9.870404,3.496508,3.275428,34
35,97,13,34,32171,11388,132,802,5772,20852,1,0,0,12,1089000,32700000,572416,20852,86272.73,0.1389466,3109.117,1,54.61347,3.846154,41.54038,11.91887,13.90077,17.3035,13.25762,3.471066,13.33893,-1.973665,10.01576,3.526361,3.275428,34
36,85,12,5,8233,1090,20,93,811,2610,0,0,0,0,135000,1701000,856869,3883.929,81101.2,0.1706447,8997.932,1,41.76245,3.563218,54.67433,10.03277,11.81303,14.34673,13.66104,2.10815,13.07162,-1.768172,10.87292,1.609438,2.958691,35
36,86,12,5,8233,1080,19,102,815,2660,0,0,0,1,134000,1693000,819085,3767.706,80512.9,0.1772711,8870.697,1,40.60151,3.834586,55.56391,9.964296,11.8056,14.34201,13.61594,2.10815,13.02625,-1.730075,10.82058,1.609438,2.958691,35
36,87,12,5,8233,1072,18,103,860,2731,0,0,0,2,135000,1783000,591348,3824.93,83411.14,0.1677415,7362.405,1,39.25302,3.771512,56.97547,10.03463,11.81303,14.39381,13.29016,2.10815,13.11687,-1.785331,10.68947,1.609438,2.958691,35
36,88,12,5,8233,1057,17,103,876,2496,0,0,0,3,138000,1767000,732902,3428.572,85407.24,0.1615109,6199.881,1,42.34776,4.126603,53.52564,9.963082,11.83501,14.38479,13.50477,2.10815,13.17837,-1.823183,10.55547,1.609438,2.958691,35
36,89,12,5,8233,1115,17,100,845,2918,0,0,0,4,135000,1800000,625986,3906.292,87802.2,0.1584246,7701.979,1,38.21111,3.427005,58.36189,10.11282,11.81303,14.4033,13.34708,2.10815,13.22532,-1.842476,10.79171,1.609438,2.958691,35
36,90,12,5,8233,1220,17,106,831,3283,0,0,0,5,137000,1983000,877940,4214.377,92124.14,0.1637447,8156.478,1,37.16113,3.228754,59.61011,10.1557,11.82774,14.50012,13.68533,2.10815,13.24034,-1.809446,10.81601,1.609438,2.958691,35
36,91,12,5,8233,1293,17,112,873,3446,0,0,0,6,138000,2030000,751002,4136.854,91307.11,0.1540135,7955.13,1,37.52176,3.250145,59.22809,10.19841,11.83501,14.52355,13.52916,2.10815,13.2927,-1.870715,10.85229,1.609438,2.958691,35
36,92,12,5,8233,1330,16,117,822,3544,0,0,0,7,140000,1930000,798128,3973.094,93189.46,0.1595692,7632.782,1,37.52822,3.301354,59.17043,10.12258,11.8494,14.47303,13.59002,2.10815,13.27767,-1.835277,10.77549,1.609438,2.958691,35
36,93,12,5,8233,1390,17,123,866,3307,0,0,0,8,141000,1880000,862391,3548.283,87730.38,0.1523952,6249.652,1,42.03205,3.719383,54.24856,10.0555,11.85651,14.44678,13.66746,2.10815,13.2633,-1.881278,10.62156,1.609438,2.958691,35
36,94,12,5,8233,1291,14,145,828,3092,0,0,0,9,139000,2040000,475014,3204.145,95558.85,0.1814723,5571.63,1,41.75291,4.689521,53.55757,9.778853,11.84223,14.52846,13.0711,2.10815,13.17415,-1.706652,10.3321,1.609438,2.958691,35
36,95,12,5,8233,1169,13,120,738,2589,0,0,0,10,140000,1951000,348203,2658.111,92323.49,0.1669421,4333.449,1,45.15257,4.634994,50.21244,9.675479,11.8494,14.48385,12.76054,2.10815,13.22316,-1.790108,10.16423,1.609438,2.958691,35
36,96,12,5,8233,1015,11,99,631,2880,0,0,0,11,141000,1987000,278788,2903.226,93016.87,0.1581591,5780.006,1,35.24306,3.4375,61.31944,9.817732,11.85651,14.50214,12.53821,2.10815,13.28469,-1.844154,10.50631,1.609438,2.958691,35
37,85,13,14,12275,3742,66,226,2268,6161,1,0,0,0,391000,13100000,207478,9168.155,84370.49,0.1482846,3543.315,1,60.73689,3.668236,35.59487,11.03211,12.87646,16.3843,12.24278,2.507565,13.25159,-1.908622,10.08144,2.639057,3.419216,36
37,86,13,14,12275,3854,65,231,2241,6231,1,0,0,1,392000,13400000,214958,8825.779,83983.45,0.1460042,3300.391,1,61.85203,3.70727,34.4407,11.00955,12.87902,16.40725,12.2782,2.507565,13.2625,-1.92412,10.02592,2.639057,3.419216,36
37,87,13,14,12275,3925,65,255,2430,6175,1,0,0,2,421000,16100000,217625,8648.46,84572.29,0.1469724,3033.787,1,63.56275,4.129555,32.30769,10.98265,12.95039,16.59377,12.29053,2.507565,13.26287,-1.917511,9.935078,2.639057,3.419216,36
37,88,13,14,12275,4232,69,272,2556,6510,1,0,0,3,438000,16400000,259360,8942.308,84249.09,0.1461762,2991.851,1,65.00768,4.178187,30.81413,11.02149,12.98997,16.61059,12.46597,2.507565,13.26447,-1.922943,9.92659,2.639057,3.419216,36
37,89,13,15,12275,4621,71,283,2655,7049,1,0,0,4,432000,15800000,368586,9436.412,87127.86,0.1426926,3117.792,1,65.5554,4.014754,30.42985,11.09939,12.97618,16.57292,12.81743,2.507565,13.3222,-1.947063,9.991943,2.70805,3.419216,36
37,90,13,18,12275,5099,70,316,3011,8110,1,0,0,5,502000,16100000,324897,10410.78,93508.16,0.1347221,3483.951,1,62.873,3.896424,33.23058,11.25514,13.12636,16.59501,12.69126,2.507565,13.45035,-2.004541,10.16046,2.890372,3.419216,36
37,91,13,18,12275,5578,70,361,3363,8389,1,0,0,6,551000,15800000,296134,10070.83,95661.13,0.1288651,2961.91,1,66.49184,4.303254,29.20491,11.26639,13.21949,16.57552,12.59857,2.507565,13.51756,-2.048989,10.04258,2.890372,3.419216,36
37,92,13,18,12275,5853,70,374,3360,8962,1,0,0,7,555000,15200000,229323,10047.08,93737.98,0.1247865,3207.263,1,65.30908,4.173176,30.51774,11.29619,13.22672,16.53602,12.34289,2.507565,13.52941,-2.081151,10.15432,2.890372,3.419216,36
37,93,13,18,12275,5918,70,377,3268,9233,1,0,0,8,574000,16500000,214563,9906.652,90711.22,0.123778,2107.193,1,64.09618,4.08318,31.82064,11.29023,13.26038,16.61632,12.27636,2.507565,13.5047,-2.089266,9.742378,2.890372,3.419216,36
37,94,13,19,12275,5946,70,409,3280,9771,1,0,0,9,573000,15900000,194459,10125.39,88023.69,0.1292177,2366.241,1,60.85355,4.185856,34.9606,11.26906,13.25864,16.58434,12.17798,2.507565,13.43162,-2.046256,9.815314,2.944439,3.419216,36
37,95,13,19,12305,5479,64,405,3219,9726,1,0,0,10,570000,14000000,96020,9985.627,87894.64,0.129174,2636.737,1,56.33354,4.164096,39.50237,11.2555,13.25339,16.45178,11.47231,2.510006,13.43049,-2.046595,9.923893,2.944439,3.419216,36
37,96,13,19,18845,5498,63,411,3199,9697,1,0,0,11,571000,14700000,87308,9775.202,87973.63,0.1295138,2552.506,1,56.69795,4.238424,39.06363,11.23157,13.25514,16.50356,11.3772,2.936248,13.42876,-2.043968,9.888799,2.944439,3.419216,36
37,97,13,19,18845,5445,63,395,3084,9889,1,0,0,12,567000,14600000,90605,9889,86428.57,0.1280804,2706.551,1,55.06118,3.994337,40.94448,11.25428,13.24811,16.49393,11.41426,2.936248,13.42217,-2.055097,9.958528,2.944439,3.419216,36
38,85,13,12,24537,4517,78,288,2909,7591,1,1,1,0,331000,18000000,234024,11296.13,86175.98,0.147326,2524.868,1,59.50468,3.793967,36.70135,11.24732,12.70987,16.70621,12.36318,3.200182,13.27925,-1.915107,9.749052,2.484907,3.557942,37
38,86,13,12,24537,4592,75,316,2928,8102,1,1,1,1,333000,17400000,241010,11475.92,86723.33,0.1528662,2755.225,1,56.67736,3.900272,39.42236,11.2262,12.7159,16.67072,12.39259,3.200182,13.24867,-1.878193,9.799447,2.484907,3.557942,37
38,87,13,12,24537,4792,77,307,2935,8363,1,1,1,2,332000,18400000,212819,11712.89,87162.14,0.1464981,2784.061,1,57.30001,3.670932,39.02906,11.28919,12.71289,16.72536,12.2682,3.200182,13.29627,-1.920743,9.852408,2.484907,3.557942,37
38,88,13,12,24537,5334,81,303,2987,8545,1,1,1,3,334000,18500000,238368,11737.64,90455.84,0.1393401,2435.674,1,62.42247,3.545933,34.0316,11.34139,12.7189,16.73506,12.38157,3.200182,13.38345,-1.970838,9.768817,2.484907,3.557942,37
38,89,13,12,24537,5800,82,304,3084,9201,1,1,1,4,308000,19900000,220980,12317.27,94687.7,0.1319589,2527.998,1,63.03662,3.303989,33.65939,11.44402,12.63786,16.80442,12.30583,3.200182,13.4836,-2.025265,9.860448,2.484907,3.557942,37
38,90,13,12,24537,5921,81,350,2930,10142,1,1,1,5,311000,21100000,253942,13019.26,93836.67,0.1533426,2867.393,1,58.38099,3.450996,38.16801,11.34927,12.64755,16.8636,12.44486,3.200182,13.32439,-1.87508,9.836239,2.484907,3.557942,37
38,91,13,12,24523,6704,82,385,3147,11101,1,1,1,6,322000,25400000,236492,13326.53,98146.58,0.1468652,2317.77,1,60.39096,3.468156,36.14089,11.41575,12.68231,17.04865,12.37367,3.199611,13.41246,-1.91824,9.666601,2.484907,3.557942,37
38,92,13,12,24523,7046,83,420,3208,12296,1,1,1,7,328000,27200000,195768,13784.75,95169.91,0.1467743,2721.004,1,57.30319,3.415745,39.28107,11.45018,12.70077,17.11729,12.18469,3.199611,13.38228,-1.918859,9.827616,2.484907,3.557942,37
38,93,13,12,24523,7184,83,447,3245,12509,1,1,1,8,330000,26400000,171545,13421.67,92869.34,0.1478008,2630.103,1,57.43065,3.573427,38.99593,11.41652,12.70685,17.09054,12.0526,3.199611,13.35084,-1.91189,9.786668,2.484907,3.557942,37
38,94,13,12,24523,7238,80,517,3148,12646,1,1,1,9,331000,24800000,166950,13104.66,93756.48,0.1701878,2546.932,1,57.23549,4.088249,38.67626,11.25158,12.70987,17.02672,12.02545,3.199611,13.21931,-1.770853,9.613497,2.484907,3.557942,37
38,95,13,12,24523,7059,79,459,3291,12618,1,1,1,10,342000,26000000,116806,12954.83,91739.66,0.1431943,2500.544,1,55.94389,3.637661,40.41845,11.41278,12.74257,17.07214,11.66827,3.199611,13.37026,-1.943552,9.767817,2.484907,3.557942,37
38,96,13,12,24762,7142,78,457,3305,13145,1,1,1,11,338000,22400000,113382,13251.01,92302.52,0.1393905,2669.879,1,54.33245,3.476607,42.19094,11.46231,12.7308,16.92555,11.63852,3.20931,13.4033,-1.970476,9.860264,2.484907,3.557942,37
38,97,13,12,24762,7094,78,571,3237,13589,1,1,1,12,335000,22500000,111279,13589,90948.72,0.1763979,2829.035,1,52.20399,4.201928,43.59409,11.25203,12.72189,16.9304,11.6198,3.20931,13.15306,-1.735013,9.682704,2.484907,3.557942,37
39,85,3,14,19883,3517,61,106,1183,5376,1,0,0,0,250000,7830000,2684,8000,85797.23,0.1333374,3072.593,1,65.42039,1.971726,32.60789,11.00207,12.42922,15.87347,7.895063,2.989865,13.37461,-2.014873,10.04515,2.639057,3.516508,38
39,86,3,14,19883,3763,62,108,1138,5789,1,0,0,1,250000,7902000,2773,8199.717,85968.2,0.134424,3199.899,1,65.00259,1.865607,33.1318,11.01861,12.42922,15.88263,7.927685,2.989865,13.36849,-2.006756,10.07763,2.639057,3.516508,38
39,87,3,14,19883,4097,68,116,1220,6163,1,0,0,2,260000,8431000,3165,8631.652,84383.76,0.133168,3216.834,1,66.47736,1.8822,31.64044,11.07934,12.46844,15.94743,8.059908,2.989865,13.35927,-2.016144,10.0923,2.639057,3.516508,38
40,85,13,10,12212,1740,34,116,1669,3655,1,0,0,0,401000,12200000,19259,5438.988,76155.46,0.1034266,3063.024,1,47.60602,3.173735,49.22025,10.87024,12.90172,16.31736,9.865734,2.502419,13.50942,-2.268893,10.29605,2.302585,3.265065,39
40,86,13,10,12212,1799,34,110,1475,3829,1,0,0,1,404000,12300000,36623,5423.513,74945.84,0.1056321,3111.61,1,46.98355,2.872813,50.14364,10.84629,12.90917,16.32495,10.50843,2.502419,13.47231,-2.247793,10.29069,2.302585,3.265065,39
40,87,13,10,12212,1885,34,124,1660,3906,1,0,0,2,407000,12800000,42285,5470.588,77648.71,0.1046202,3039.889,1,48.25909,3.174603,48.56631,10.86456,12.91657,16.3648,10.65219,2.502419,13.51737,-2.257419,10.27699,2.302585,3.265065,39
40,88,13,10,12212,2012,35,122,1629,4210,1,0,0,3,426000,13600000,50723,5782.967,78963.9,0.1028744,3262.756,1,47.79097,2.897862,49.31116,10.93692,12.96219,16.42271,10.83414,2.502419,13.55099,-2.274246,10.36457,2.302585,3.265065,39
40,89,13,11,12212,2242,39,124,1660,4852,1,0,0,4,412000,14300000,58050,6495.315,76957.41,0.0999984,3807.756,1,46.20775,2.555647,51.2366,11.08144,12.92878,16.47409,10.96906,2.502419,13.55361,-2.302601,10.5474,2.397895,3.265065,39
40,90,13,11,12212,2455,40,133,1778,4946,1,0,0,5,427000,14400000,46707,6349.166,78786.91,0.0960246,3045.229,1,49.63607,2.689042,47.67489,11.09923,12.96454,16.48225,10.75165,2.502419,13.61765,-2.343151,10.36448,2.397895,3.265065,39
40,91,13,11,12212,2607,40,134,1787,5388,1,0,0,6,435000,14300000,46228,6468.187,78241.3,0.0900192,3196.852,1,48.3853,2.487008,49.12769,11.18238,12.9831,16.47835,10.74134,2.502419,13.67529,-2.407732,10.47765,2.397895,3.265065,39
40,92,13,11,12212,2714,38,138,1845,5507,1,0,0,7,434000,13900000,16309,6173.767,80068.45,0.0838529,2994.424,1,49.28273,2.505902,48.21137,11.20676,12.9808,16.45027,9.699472,2.502419,13.76933,-2.478692,10.4832,2.397895,3.265065,39
40,93,13,11,12212,2805,43,120,1599,5440,1,0,0,8,429000,13300000,15698,5836.91,69992.02,0.0805224,2714.787,1,51.5625,2.205882,46.23162,11.19118,12.96921,16.40056,9.661288,2.502419,13.67536,-2.519219,10.42569,2.397895,3.265065,39
40,94,13,11,12212,2796,40,129,1751,5487,1,0,0,9,430000,12800000,15035,5686.011,72435.23,0.0763442,2567.623,1,50.95681,2.351012,46.69218,11.21827,12.97154,16.36714,9.618136,2.502419,13.76295,-2.572503,10.42324,2.397895,3.265065,39
40,95,13,11,12212,2830,39,133,1712,5159,1,0,0,10,432000,11500000,16749,5296.715,74501.13,0.0797607,2180.484,1,54.85559,2.578019,42.56639,11.10357,12.97618,16.25455,9.726094,2.502419,13.74729,-2.528724,10.21603,2.397895,3.265065,39
40,96,13,11,12212,2704,38,153,1690,5140,1,0,0,11,384000,11100000,5880,5181.452,71731.75,0.0912626,2225.736,1,52.607,2.976654,44.41634,10.94685,12.8584,16.22128,8.679312,2.502419,13.5747,-2.394014,10.10186,2.397895,3.265065,39
40,97,13,11,12212,2701,39,157,1799,5367,1,0,0,12,382000,12100000,204,5367,69256.41,0.0872707,2426.499,1,50.32607,2.925284,46.74865,11.02676,12.85318,16.30963,5.31812,2.502419,13.58431,-2.43874,10.23295,2.397895,3.265065,39
41,85,12,19,26268,9674,159,566,5586,16377,0,0,1,0,706000,30900000,954748,24370.54,90539.84,0.1507809,3382.385,1,59.07065,3.456066,37.47329,11.99306,13.46737,17.24529,13.7692,3.268352,13.30547,-1.891928,10.01826,2.944439,3.242592,40
41,86,12,19,26268,10121,153,604,5695,18010,0,0,1,1,707000,31000000,1067355,25509.92,93697.35,0.1502237,3412.268,1,56.19656,3.353692,40.44975,12.04245,13.46879,17.24846,13.88069,3.268352,13.34346,-1.89563,10.03076,2.944439,3.242592,40
41,87,12,19,26268,10067,163,627,5886,16893,0,0,1,2,712000,32300000,1079816,23659.66,86499.63,0.1491932,2993.818,1,59.59273,3.711596,36.69567,11.97404,13.47583,17.29045,13.8923,3.268352,13.27041,-1.902513,9.906818,2.944439,3.242592,40
41,88,12,19,26268,10449,162,677,6030,18571,0,0,1,3,718000,33700000,1515646,25509.62,88598.91,0.1542197,3526.43,1,56.26514,3.645469,40.08939,12.01619,13.48423,17.33322,14.23135,3.268352,13.26125,-1.869377,10.03742,2.944439,3.242592,40
41,89,12,19,26268,11267,158,621,6046,19773,0,0,1,4,709000,33700000,1305404,26469.88,95462.02,0.1375,3639.847,1,56.98174,3.140646,39.87761,12.16789,13.47161,17.33295,14.08202,3.268352,13.45061,-1.984131,10.18383,2.944439,3.242592,40
41,91,12,20,27501,13237,163,1027,8604,28950,0,0,1,6,1020000,64000000,1049828,34753.9,97489.3,0.143293,5316.723,1,45.72366,3.547496,50.72884,12.39891,13.83531,17.97482,13.86414,3.314222,13.43036,-1.942864,10.52148,2.995732,3.242592,40
41,92,12,20,27501,14617,163,1236,8737,32613,0,0,1,7,829000,46100000,1016448,36561.66,100532.3,0.1585957,4547.25,1,44.81955,3.7899,51.39055,12.34815,13.62798,17.64678,13.83182,3.314222,13.35963,-1.841397,10.26368,2.995732,3.242592,40
41,93,12,20,27501,14233,163,1449,10437,35003,0,0,1,8,1169000,49700000,961727,37556.87,93689.94,0.1489625,4608.868,1,40.66223,4.139645,55.19813,12.43767,13.97166,17.72109,13.77649,3.314222,13.35181,-1.904061,10.3398,2.995732,3.242592,40
41,94,12,20,27501,14190,158,1491,9906,37720,0,0,1,9,1252000,51200000,972506,39088.08,93067.49,0.1559739,5596.261,1,37.6193,3.95281,58.42789,12.43164,14.04025,17.75055,13.78763,3.314222,13.29915,-1.858066,10.48792,2.995732,3.242592,40
41,95,12,20,27501,14179,170,1457,9333,36929,0,0,1,10,1236000,39900000,951505,37914.79,85632.33,0.16028,5216.272,1,38.3953,3.945409,57.65929,12.37393,14.02739,17.50131,13.7658,3.314222,13.18865,-1.830833,10.39037,2.995732,3.242592,40
41,96,12,20,27857,15777,168,1382,8868,37096,0,0,1,11,851000,39500000,943324,37395.16,94668.06,0.157098,4936.817,1,42.53019,3.725469,53.74434,12.38018,13.65417,17.49067,13.75716,3.327084,13.30902,-1.850885,10.35536,2.995732,3.242592,40
41,97,12,20,27857,15451,160,1451,8520,35847,0,0,1,12,838000,39000000,1044226,35847,96568.75,0.1703052,4690.518,1,43.10263,4.047759,52.84961,12.25718,13.63877,17.47935,13.85879,3.327084,13.24817,-1.770163,10.22346,2.995732,3.242592,40
42,85,13,20,13324,2845,46,538,3639,8064,1,0,1,0,657000,26100000,30786,12000,92035.45,0.2200042,4712.973,1,35.28026,6.671627,58.04811,10.90677,13.39544,17.07867,10.33482,2.589567,12.94404,-1.514109,9.972183,2.995732,3.63279,41
42,86,13,20,13324,2924,47,562,3656,8782,1,0,1,1,661000,24200000,34070,12439.09,88120.07,0.2177336,4796.302,1,33.29538,6.399454,60.30517,10.95308,13.40151,17.00244,10.43617,2.589567,12.91094,-1.524483,10.00008,2.995732,3.63279,41
42,87,13,20,13324,2934,47,599,3900,9513,1,0,1,2,675000,27800000,37280,13323.53,87430.72,0.2151117,5355.083,1,30.842,6.296647,62.86135,11.03389,13.42247,17.14148,10.52621,2.589567,12.9152,-1.536598,10.1224,2.995732,3.63279,41
42,88,13,20,13324,3064,47,592,3880,9537,1,0,1,3,685000,33100000,45184,13100.28,89548.75,0.2095842,5165.151,1,32.1275,6.207403,61.6651,11.04302,13.43717,17.31613,10.7185,2.589567,12.96517,-1.56263,10.11232,2.995732,3.63279,41
42,89,13,20,13324,3641,50,583,3799,10480,1,0,1,4,678000,33900000,56894,14029.45,97483.27,0.205437,5354.752,1,34.74237,5.562977,59.69466,11.13153,13.4269,17.33952,10.94895,2.589567,13.07005,-1.582616,10.16836,2.995732,3.63279,41
42,90,13,20,13324,3828,51,591,3846,11384,1,0,1,5,702000,36500000,61768,14613.61,96352.79,0.1972608,5331.515,1,33.62614,5.191497,61.18236,11.21294,13.46169,17.41148,11.03114,2.589567,13.099,-1.623229,10.20462,2.995732,3.63279,41
42,91,13,20,13324,4202,51,607,3957,12891,1,0,1,6,719000,37900000,59988,15475.39,98910.15,0.1841525,5785.499,1,32.59639,4.708712,62.6949,11.339,13.48562,17.45099,11.0019,2.589567,13.19396,-1.691991,10.3551,2.995732,3.63279,41
42,92,13,20,13324,4800,55,600,3908,14587,1,0,1,7,721000,36100000,52623,16353.14,97839.38,0.1721202,6510.321,1,32.90601,4.113252,62.98074,11.46174,13.48839,17.40108,10.87091,2.589567,13.25064,-1.759562,10.54071,2.995732,3.63279,41
42,93,13,20,13326,4761,54,606,3793,14807,1,0,1,8,720000,36000000,45974,15887.34,94599.43,0.1714249,6402.5,1,32.15371,4.092659,63.75363,11.43689,13.48701,17.39892,10.73583,2.589717,13.22102,-1.76361,10.52805,2.995732,3.63279,41
42,94,13,20,13326,4804,51,689,3953,16276,1,0,1,9,722000,37000000,344,16866.32,97612.52,0.1806197,6001.125,1,29.51585,4.233227,66.25092,11.44444,13.48978,17.42648,5.840641,2.589717,13.20012,-1.711362,10.41106,2.995732,3.63279,41
42,95,13,20,13060,4527,50,713,4083,16663,1,0,1,10,719000,37000000,213,17107.8,92956.88,0.179288,6298.564,1,27.16798,4.278941,68.55309,11.46605,13.48562,17.42648,5.361292,2.569554,13.15865,-1.718762,10.46684,2.995732,3.63279,41
42,96,13,20,16407,5023,51,708,4182,15005,1,0,1,11,720000,37800000,187,15126.01,99284.48,0.1706623,5020.833,1,33.47551,4.718427,61.80606,11.39224,13.48701,17.44753,5.231109,2.797708,13.27381,-1.768069,10.28942,2.995732,3.63279,41
42,97,13,20,16407,4773,50,697,4119,14251,1,0,1,12,718000,37800000,156,14251,95460,0.1692158,4715.897,1,33.49239,4.890885,61.61673,11.34116,13.48423,17.44753,5.049856,2.797708,13.24304,-1.77658,10.23528,2.995732,3.63279,41
43,85,13,17,46670,12465,221,1664,15601,21834,0,0,0,0,1427000,40000000,1256196,32491.07,83932.61,0.15872,4016.033,0,57.08986,7.621141,35.289,12.22933,14.17109,17.50531,14.0436,3.843102,13.17838,-1.840614,10.13866,2.833213,3.057426,42
43,86,13,17,46670,12923,215,1852,16466,22755,0,0,0,1,1437000,40000000,1459241,32230.88,85137.37,0.1593119,3959.06,0,56.79191,8.13887,35.06922,12.21757,14.17807,17.50319,14.19343,3.843102,13.18891,-1.836891,10.12065,2.833213,3.057426,42
43,87,13,17,46670,12817,211,1970,17125,23539,0,0,0,2,1484000,43100000,1281053,32967.79,85075.73,0.1611155,4065.573,0,54.45006,8.369089,37.18085,12.22892,14.21025,17.57813,14.06319,3.843102,13.17693,-1.825634,10.13594,2.833213,3.057426,42
43,88,13,17,46670,13473,213,2032,17615,24205,0,0,0,3,1529000,46500000,1666003,33248.63,86886.7,0.1584564,4331.479,0,55.66205,8.394959,35.94299,12.25404,14.24012,17.65587,14.32594,3.843102,13.21464,-1.842276,10.21594,2.833213,3.057426,42
43,89,13,17,46670,14822,222,2018,16425,26214,0,0,0,4,1084000,43700000,1714753,35092.37,89378.54,0.1644732,4548.337,0,56.5423,7.698176,35.75952,12.27075,13.89617,17.59286,14.35478,3.843102,13.20564,-1.805007,10.22752,2.833213,3.057426,42
43,90,13,17,46670,16515,231,2120,18026,29687,0,0,0,5,1503000,48400000,2545894,38109.11,91776.01,0.1509729,4196.22,0,55.63041,7.141173,37.22842,12.43886,14.22297,17.69433,14.74999,3.843102,13.31776,-1.890655,10.23259,2.833213,3.057426,42
43,91,13,17,46670,18804,237,2242,18784,34017,0,0,0,6,1481000,52900000,2295328,40836.73,95248.23,0.1432856,4205.084,0,55.27824,6.590822,38.13094,12.56025,14.20823,17.7835,14.64639,3.843102,13.40716,-1.942916,10.28697,2.833213,3.057426,42
43,92,13,17,46670,20357,240,2413,18147,35092,0,0,0,7,1480000,49600000,1590184,39340.8,95090.62,0.1490691,3829.748,0,58.01037,6.876211,35.11342,12.48336,14.20755,17.71859,14.27936,3.843102,13.36593,-1.903345,10.1539,2.833213,3.057426,42
43,93,13,17,46670,20441,238,3075,17940,34449,0,0,0,8,1428000,52600000,1665813,36962.45,92152.96,0.1839106,3332.582,0,59.33699,8.926239,31.73677,12.21096,14.17179,17.778,14.32582,3.843102,13.12451,-1.693305,9.804808,2.833213,3.057426,42
43,94,13,17,46670,20455,231,2679,17634,35366,0,0,0,9,1436000,49700000,1854941,36648.71,91761.44,0.1574326,3601.036,0,57.83804,7.575072,34.58689,12.35789,14.17737,17.72204,14.43336,3.843102,13.27571,-1.848758,10.03773,2.833213,3.057426,42
43,95,13,17,46691,19600,223,2888,18159,35093,0,0,0,10,1464000,58400000,1581710,36029.77,90238.58,0.163285,3235.37,0,55.85159,8.229562,35.91885,12.30436,14.19668,17.88286,14.27402,3.843551,13.22247,-1.812258,9.894156,2.833213,3.057426,42
43,96,13,17,49204,20251,220,2472,17930,35677,0,0,0,11,1461000,56600000,1820726,35964.72,92792.34,0.1389813,3356.07,0,56.76206,6.928833,36.30911,12.46371,14.19463,17.85118,14.41475,3.895975,13.41154,-1.973416,10.09194,2.833213,3.057426,42
43,97,13,17,49204,19784,216,3094,18144,36069,0,0,0,12,1455000,61300000,1344884,36069,91592.59,0.1705247,2910.635,0,54.85043,8.578003,36.57157,12.26206,14.19052,17.93121,14.11182,3.895975,13.19398,-1.768875,9.745002,2.833213,3.057426,42
